niy5-4j7q DOF: Cooperative Comparable Rental Income – Manhattan– FY 2009/2010   manhattan_cooperatives_comparable_properties_full_market_value comparable_rental_1_total_units comparable_rental_1_market_value_per_sqft manhattan_cooperatives_comparable_properties_gross_sqft manhattan_cooperatives_comparable_properties_total_units comparable_rental_2_address comparable_rental_1_full_market_value manhattan_cooperatives_comparable_properties_year_built manhattan_cooperatives_comparable_properties_market_value_per_sqft comparable_rental_1_gross_income_per_sqft comparable_rental_2_market_value_per_sqft comparable_rental_2_neighborhood comparable_rental_1_address manhattan_cooperatives_comparable_properties_boro_block_lot comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_1_est_gross_income comparable_rental_2_total_units comparable_rental_2_gross_sqft manhattan_cooperatives_comparable_properties_building_classification manhattan_cooperatives_comparable_properties_est_gross_income comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_boro_block_lot comparable_rental_1_neighborhood comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles comparable_rental_1_gross_sqft manhattan_cooperatives_comparable_properties_address comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income manhattan_cooperatives_comparable_properties_neighborhood manhattan_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_1_building_classification  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough manhattan

a234-55gc Bronx Clean Heat Data   greener_greater_buildings owner_address total_gallons_high dep_boiler_application burner_model of_floors boiler_age_range location_1 building_manager city_council_district owner borough utility primary_fuel of_bldgs total_gallons_low of_identical_boilers borough_block_lot of_res_units boiler_model bldg_sqft zip_code coop total_mmbtu_high boiler_installation_date total_units condo est_retirement_year year_built city_community_board boiler_capacity_gross_btu building_type owner_telephone total_mmbtu_low deadline ggb_deadline street_address  clean heat data green environment environmental sustainability oil fuel

9mjx-v8ip 2005 Campaign Payments   candname canclass officeboro  finance campaign finance board cfb nyccfb campaign finance elections contributions politics campaign funding

8qdh-n8ew TLC complaints   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city vehicle_type incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor taxi_company_borough created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

wb9y-h6sa DATA MAP NYPD TRAFFIC 2   y_coordinate_state_plane_ school_region unique_key park_facility_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date intersection_street_1 school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough intersection_street_2 school_code location_type longitude complaint_type descriptor created_date school_zip  311 311 service requests 2010 2011 service request status all service requests

jyfu-bdnk vivek   total_basin_area_acres population_density_persons_sq_mi total_water_bodies_incl_reservoirs_acres impervious_as_of_total_basin_area basin_area_minus_water_bodies_acres woh_basin total_impervious_surface_acres impervious_as_of_basin_excluding_water_body_areas total_reservoir_area_acres  department of environmental protection dep environment water reservoir health ecosystem eco-system agua water system water supply nyc tap tap water conservation watershrd

irhv-jqz7 DOF: Cooperative Comparable Rental Income – Brooklyn – FY 2011/2012   comparable_rental_1_distance_from_coop_in_miles comparable_rental_1_market_value_per_sqft comparable_rental_3_total_units brooklyn_cooperatives_comparable_properties_boro_block_lot brooklyn_cooperatives_comparable_properties_full_market_value comparable_rental_2_neighborhood comparable_rental_2_gross_sqft comparable_rental_1_full_market_value comparable_rental_2_gross_income_per_sqft comparable_rental_2_net_operating_income brooklyn_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_3_distance_from_coop_in_miles brooklyn_cooperatives_comparable_properties_gross_sqft comparable_rental_2_expense_per_sqft comparable_rental_1_expense_per_sqft comparable_rental_3_gross_income_per_sqft comparable_rental_1_total_units brooklyn_cooperatives_comparable_properties_expense_per_sqft brooklyn_cooperatives_comparable_properties_neighborhood comparable_rental_1_estimated_gross_income comparable_rental_2_estimated_gross_income comparable_rental_1_address comparable_rental_3_building_classification comparable_rental_3_gross_sqft comparable_rental_1_gross_income_per_sqft comparable_rental_2_boro_block_lot comparable_rental_3_full_market_value brooklyn_cooperatives_comparable_properties_net_operating_income comparable_rental_3_estimated_expense comparable_rental_2_full_market_value brooklyn_cooperatives_comparable_properties_estimated_gross_income comparable_rental_3_estimated_gross_income comparable_rental_1_boro_block_lot comparable_rental_1_neighborhood comparable_rental_3_year_built brooklyn_cooperatives_comparable_properties_market_value_per_sqft brooklyn_cooperatives_comparable_properties_total_units comparable_rental_1_year_built comparable_rental_3_address comparable_rental_2_market_value_per_sqft comparable_rental_3_market_value_per_sqft comparable_rental_2_address comparable_rental_1_estimated_expense comparable_rental_2_building_classification comparable_rental_1_building_classification comparable_rental_2_year_built brooklyn_cooperatives_comparable_properties_address brooklyn_cooperatives_comparable_properties_building_classification comparable_rental_3_neighborhood comparable_rental_3_net_operating_income comparable_rental_2_estimated_expense comparable_rental_1_gross_sqft comparable_rental_2_total_units comparable_rental_3_expense_per_sqft comparable_rental_1_net_operating_income comparable_rental_3_boro_block_lot brooklyn_cooperatives_comparable_properties_year_built comparable_rental_2_distance_from_coop_in_miles brooklyn_cooperatives_comparable_properties_estimated_expense  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough brooklyn

jp7y-czvr Types Of Allegations In Complaints Received 2005 - 2009   category _percent_of_total_3 _percent_of_total_2 _percent_of_total_1 _percent_of_total_5 _percent_of_total_4 _number_4 _number_5 _number_1 _number_2 _number_3  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

uggy-myiz CCRB: Assignment of Officers against Whom Allegations Were Substantiated 2005 – 2009   _2005 _2006 _2007 _2008 _2009 patrol_services_bureau total  complaint civilian review board activity crime year age demographics 2005 2006 2007 2008 2009 docket incident report substantiation substantiated victim ccrb officer assignment bureau

7v3f-yire NYC City Hall Library Catalog No_Record 

2zbg-i8fx DOF: Cooperative Comparable Rental Income – Staten Island – FY 2011/2012   comparable_rental_1_distance_from_coop_in_miles staten_island_cooperatives_comparable_properties_address comparable_rental_3_total_units staten_island_cooperatives_comparable_properties_net_operating_income comparable_rental_2_neighborhood staten_island_cooperatives_comparable_properties_full_market_value comparable_rental_2_address comparable_rental_1_full_market_value comparable_rental_2_gross_income_per_sqft comparable_rental_2_net_operating_income comparable_rental_3_distance_from_coop_in_miles staten_island_cooperatives_comparable_properties_building_classification comparable_rental_2_expense_per_sqft staten_island_cooperatives_comparable_properties_gross_income_per_sqft staten_island_cooperatives_comparable_properties_gross_sqft comparable_rental_3_gross_income_per_sqft comparable_rental_2_market_value_per_sqft staten_island_cooperatives_comparable_properties_boro_block_lot comparable_rental_2_estimated_gross_income staten_island_cooperatives_comparable_properties_total_units comparable_rental_1_address comparable_rental_3_building_classification comparable_rental_3_gross_sqft comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_3_full_market_value comparable_rental_3_estimated_expense staten_island_cooperatives_comparable_properties_neighborhood comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft staten_island_cooperatives_comparable_properties_market_value_per_sqft staten_island_cooperatives_comparable_properties_estimated_gross_income comparable_rental_3_estimated_gross_income comparable_rental_1_boro_block_lot staten_island_cooperatives_comparable_properties_year_built comparable_rental_1_market_value_per_sqft comparable_rental_1_neighborhood comparable_rental_3_year_built comparable_rental_1_expense_per_sqft comparable_rental_1_year_built comparable_rental_1_total_units comparable_rental_3_market_value_per_sqft comparable_rental_1_estimated_expense comparable_rental_2_building_classification comparable_rental_1_building_classification comparable_rental_2_year_built comparable_rental_2_estimated_expense comparable_rental_3_neighborhood comparable_rental_3_net_operating_income staten_island_cooperatives_comparable_properties_expense_per_sqft comparable_rental_1_estimated_gross_income staten_island_cooperatives_comparable_properties_estimated_expense comparable_rental_1_gross_sqft comparable_rental_2_total_units comparable_rental_3_expense_per_sqft comparable_rental_1_net_operating_income comparable_rental_2_distance_from_coop_in_miles  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough staten island
