9mid-28fs Directory of Historical Occurrence of Earthquakes in New York City   richter_magnitude date location description  Public Safety List of Earthquakes with details that occurred in New York City oem emergency management services earthquake damage richter scale historical
9thp-mkar Fujita and Enhanced Fujita Scale for measuring Hurricane Intensity   _3_sec_gust_speed_f_mph ef_scale _3_sec_gust_speed_ef_mph f_scale typical_damage  Public Safety Comparison between Fujita and Enhanced Fujita Scale for measuring Hurricane Intensity oem emergency management services windstorm fujita scale
2eq2-trdu Directory Of Competitive Bid   bid_date_time proj_id description pin type_of_work plan_holders _ estimated_range  Construction and Housing This table displays currently advertised projects (type of work), estimated range ($) for project completion, bid date, time and projects description along with Project ID. It also provides link to plan holders information. department of design and construction ddc competitive bids
wiw9-u42e Directory Of Business Improvement Districts   name_of_bid name_of_borough  This is the list of all the Business Improvement Districts in New York City department of small business services sbs bid business district
sivh-arnu tower verre - subway   shape url line name objectid  Transportation Map of NYC Subway Entrances location map cartography basemap transit transportation train subway travel entrance station
489r-gebn Electronic Store w/ flyouts   address_city entity_name entity_type license_number telephone_number address_zip_code address_street_name location address_state address_bldg  Business and Economic A list of electronics stores that have a current DCA license as of the run date. retail sale sell license store electronics consumer affairs dca
2tkb-spt7 disorderly youth   y_coordinate_state_plane_ school_region unique_key park_facility_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date intersection_street_1 school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough intersection_street_2 school_code location_type longitude complaint_type descriptor created_date school_zip  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
n3cu-bhvq NYC_Parks and Recreation   status shape_length shape_area omppropid objectid organizati gispropnum jurisdicti acres shape location signname mapped waterfront precinct borough type  Facilities and Structures GIS Map of New York City Department of Parks & Recreation parks. park parks nature recreation location map cartography geographic
cume-ppfg Roosevelt Island Landmark   non_bldg objectid desig_addr lm_type shape other_name house_numb borough desig_date bbl boundaries count_bldg lot status street_nam lp_number public_hea hist_distr lm_name secnd_bldg vacant_lot notes block bin_number  Cultural Affairs Landmarks Preservation Commission point shapefile. A point shapefile of NYC Landmarks Preservation Commission individual, interior and scenic landmarks as well as points of all buildings within historic districts; for use in Geographic Information Systems (GIS). geographic location map cartography historic landmark preservation preserve conservation conserve interior scenic building district
hku4-fsg7 w 19 trees   buildingnu diameter objectid_1 objectid parity treelocati crossstree treecondit site zipcode treeid shape crossstr_1 fid_1 treepit commdist borough species onstreet buildingst  Environmental Sustainability Manhattan street tree census inventory  Update Frequency: As Needed park parks nature recreation tree census arbor geographic manhattan
hfj5-6smf NYC_Center_Line   shape_length name objectid number_travel_lanes shape number_park_lanes number_total_lanes width feature_code sub_feature_code source_id  Transportation Planimetric basemap line layer containing the street centerline. (roads, alley and interior park paths`.) geographic location map cartography transportation street center centerline road alley path
